username,weekday_number,hour,day_part,is_weekend,plays_count,plays_share_user,weekday,weekend
lobsterclaw,5,20,Вечер,True,19,0.017874,Суббота,Выходные
lobsterclaw,5,21,Вечер,True,5,0.004704,Суббота,Выходные
lobsterclaw,5,22,Вечер,True,9,0.008467,Суббота,Выходные
lobsterclaw,5,23,Вечер,True,1,0.000941,Суббота,Выходные
lobsterclaw,6,0,Ночь,True,0,0.0,Воскресенье,Выходные
lobsterclaw,6,1,Ночь,True,0,0.0,Воскресенье,Выходные
lobsterclaw,6,2,Ночь,True,0,0.0,Воскресенье,Выходные
lobsterclaw,6,3,Ночь,True,0,0.0,Воскресенье,Выходные
lobsterclaw,6,4,Ночь,True,0,0.0,Воскресенье,Выходные
lobsterclaw,6,5,Ночь,True,0,0.0,Воскресенье,Выходные
lobsterclaw,6,6,Утро,True,0,0.0,Воскресенье,Выходные
lobsterclaw,6,7,Утро,True,0,0.0,Воскресенье,Выходные
lobsterclaw,6,8,Утро,True,7,0.006585,Воскресенье,Выходные
lobsterclaw,6,9,Утро,True,7,0.006585,Воскресенье,Выходные
lobsterclaw,6,10,Утро,True,5,0.004704,Воскресенье,Выходные
lobsterclaw,6,11,Утро,True,16,0.015052,Воскресенье,Выходные
lobsterclaw,6,12,День,True,48,0.045155,Воскресенье,Выходные
lobsterclaw,6,13,День,True,20,0.018815,Воскресенье,Выходные
lobsterclaw,6,14,День,True,14,0.01317,Воскресенье,Выходные
lobsterclaw,6,15,День,True,6,0.005644,Воскресенье,Выходные
lobsterclaw,6,16,День,True,14,0.01317,Воскресенье,Выходные
lobsterclaw,6,17,День,True,4,0.003763,Воскресенье,Выходные
lobsterclaw,6,18,Вечер,True,22,0.020696,Воскресенье,Выходные
lobsterclaw,6,19,Вечер,True,8,0.007526,Воскресенье,Выходные
lobsterclaw,6,20,Вечер,True,12,0.011289,Воскресенье,Выходные
lobsterclaw,6,21,Вечер,True,14,0.01317,Воскресенье,Выходные
lobsterclaw,6,22,Вечер,True,19,0.017874,Воскресенье,Выходные
lobsterclaw,6,23,Вечер,True,35,0.032926,Воскресенье,Выходные
massdosage,0,0,Ночь,False,5,0.000263,Понедельник,Будни
massdosage,0,1,Ночь,False,13,0.000684,Понедельник,Будни
massdosage,0,2,Ночь,False,13,0.000684,Понедельник,Будни
massdosage,0,3,Ночь,False,19,0.000999,Понедельник,Будни
massdosage,0,4,Ночь,False,0,0.0,Понедельник,Будни
massdosage,0,5,Ночь,False,1,5.3e-05,Понедельник,Будни
massdosage,0,6,Утро,False,10,0.000526,Понедельник,Будни
massdosage,0,7,Утро,False,13,0.000684,Понедельник,Будни
massdosage,0,8,Утро,False,21,0.001104,Понедельник,Будни
massdosage,0,9,Утро,False,27,0.00142,Понедельник,Будни
massdosage,0,10,Утро,False,36,0.001893,Понедельник,Будни
massdosage,0,11,Утро,False,60,0.003155,Понедельник,Будни
massdosage,0,12,День,False,25,0.001315,Понедельник,Будни
massdosage,0,13,День,False,24,0.001262,Понедельник,Будни
massdosage,0,14,День,False,28,0.001473,Понедельник,Будни
massdosage,0,15,День,False,67,0.003524,Понедельник,Будни
massdosage,0,16,День,False,67,0.003524,Понедельник,Будни
massdosage,0,17,День,False,38,0.001998,Понедельник,Будни
massdosage,0,18,Вечер,False,27,0.00142,Понедельник,Будни
massdosage,0,19,Вечер,False,46,0.002419,Понедельник,Будни
massdosage,0,20,Вечер,False,58,0.00305,Понедельник,Будни
massdosage,0,21,Вечер,False,31,0.00163,Понедельник,Будни
massdosage,0,22,Вечер,False,18,0.000947,Понедельник,Будни
massdosage,0,23,Вечер,False,16,0.000841,Понедельник,Будни
massdosage,1,0,Ночь,False,21,0.001104,Вторник,Будни
massdosage,1,1,Ночь,False,10,0.000526,Вторник,Будни
massdosage,1,2,Ночь,False,22,0.001157,Вторник,Будни
massdosage,1,3,Ночь,False,37,0.001946,Вторник,Будни
massdosage,1,4,Ночь,False,25,0.001315,Вторник,Будни
massdosage,1,5,Ночь,False,6,0.000316,Вторник,Будни
massdosage,1,6,Утро,False,7,0.000368,Вторник,Будни
massdosage,1,7,Утро,False,13,0.000684,Вторник,Будни
massdosage,1,8,Утро,False,33,0.001735,Вторник,Будни
massdosage,1,9,Утро,False,31,0.00163,Вторник,Будни
massdosage,1,10,Утро,False,36,0.001893,Вторник,Будни
massdosage,1,11,Утро,False,58,0.00305,Вторник,Будни
massdosage,1,12,День,False,68,0.003576,Вторник,Будни
massdosage,1,13,День,False,50,0.00263,Вторник,Будни
massdosage,1,14,День,False,77,0.004049,Вторник,Будни
massdosage,1,15,День,False,55,0.002892,Вторник,Будни
massdosage,1,16,День,False,86,0.004523,Вторник,Будни
massdosage,1,17,День,False,38,0.001998,Вторник,Будни
massdosage,1,18,Вечер,False,52,0.002735,Вторник,Будни
massdosage,1,19,Вечер,False,16,0.000841,Вторник,Будни
massdosage,1,20,Вечер,False,25,0.001315,Вторник,Будни
massdosage,1,21,Вечер,False,36,0.001893,Вторник,Будни
massdosage,1,22,Вечер,False,35,0.001841,Вторник,Будни
massdosage,1,23,Вечер,False,35,0.001841,Вторник,Будни
massdosage,2,0,Ночь,False,23,0.00121,Среда,Будни
massdosage,2,1,Ночь,False,29,0.001525,Среда,Будни
massdosage,2,2,Ночь,False,31,0.00163,Среда,Будни
massdosage,2,3,Ночь,False,41,0.002156,Среда,Будни
massdosage,2,4,Ночь,False,46,0.002419,Среда,Будни
massdosage,2,5,Ночь,False,38,0.001998,Среда,Будни
massdosage,2,6,Утро,False,10,0.000526,Среда,Будни
massdosage,2,7,Утро,False,23,0.00121,Среда,Будни
massdosage,2,8,Утро,False,18,0.000947,Среда,Будни
massdosage,2,9,Утро,False,36,0.001893,Среда,Будни
massdosage,2,10,Утро,False,51,0.002682,Среда,Будни
massdosage,2,11,Утро,False,87,0.004575,Среда,Будни
massdosage,2,12,День,False,77,0.004049,Среда,Будни
massdosage,2,13,День,False,70,0.003681,Среда,Будни
massdosage,2,14,День,False,48,0.002524,Среда,Будни
massdosage,2,15,День,False,80,0.004207,Среда,Будни
massdosage,2,16,День,False,83,0.004365,Среда,Будни
massdosage,2,17,День,False,62,0.003261,Среда,Будни
massdosage,2,18,Вечер,False,62,0.003261,Среда,Будни
massdosage,2,19,Вечер,False,53,0.002787,Среда,Будни
massdosage,2,20,Вечер,False,43,0.002261,Среда,Будни
massdosage,2,21,Вечер,False,49,0.002577,Среда,Будни
massdosage,2,22,Вечер,False,46,0.002419,Среда,Будни
massdosage,2,23,Вечер,False,56,0.002945,Среда,Будни
massdosage,3,0,Ночь,False,36,0.001893,Четверг,Будни
massdosage,3,1,Ночь,False,19,0.000999,Четверг,Будни
massdosage,3,2,Ночь,False,2,0.000105,Четверг,Будни
massdosage,3,3,Ночь,False,8,0.000421,Четверг,Будни
massdosage,3,4,Ночь,False,14,0.000736,Четверг,Будни
massdosage,3,5,Ночь,False,17,0.000894,Четверг,Будни
massdosage,3,6,Утро,False,12,0.000631,Четверг,Будни
massdosage,3,7,Утро,False,31,0.00163,Четверг,Будни
massdosage,3,8,Утро,False,68,0.003576,Четверг,Будни
massdosage,3,9,Утро,False,13,0.000684,Четверг,Будни
massdosage,3,10,Утро,False,34,0.001788,Четверг,Будни
massdosage,3,11,Утро,False,49,0.002577,Четверг,Будни
massdosage,3,12,День,False,38,0.001998,Четверг,Будни
massdosage,3,13,День,False,118,0.006206,Четверг,Будни
massdosage,3,14,День,False,131,0.006889,Четверг,Будни
massdosage,3,15,День,False,97,0.005101,Четверг,Будни
massdosage,3,16,День,False,90,0.004733,Четверг,Будни
massdosage,3,17,День,False,72,0.003786,Четверг,Будни
massdosage,3,18,Вечер,False,88,0.004628,Четверг,Будни
massdosage,3,19,Вечер,False,70,0.003681,Четверг,Будни
massdosage,3,20,Вечер,False,99,0.005206,Четверг,Будни
massdosage,3,21,Вечер,False,58,0.00305,Четверг,Будни
massdosage,3,22,Вечер,False,98,0.005154,Четверг,Будни
massdosage,3,23,Вечер,False,57,0.002998,Четверг,Будни
massdosage,4,0,Ночь,False,88,0.004628,Пятница,Будни
massdosage,4,1,Ночь,False,55,0.002892,Пятница,Будни
massdosage,4,2,Ночь,False,74,0.003892,Пятница,Будни
massdosage,4,3,Ночь,False,38,0.001998,Пятница,Будни
massdosage,4,4,Ночь,False,16,0.000841,Пятница,Будни
massdosage,4,5,Ночь,False,22,0.001157,Пятница,Будни
massdosage,4,6,Утро,False,65,0.003418,Пятница,Будни
massdosage,4,7,Утро,False,36,0.001893,Пятница,Будни
massdosage,4,8,Утро,False,47,0.002472,Пятница,Будни
massdosage,4,9,Утро,False,58,0.00305,Пятница,Будни
massdosage,4,10,Утро,False,126,0.006626,Пятница,Будни
massdosage,4,11,Утро,False,84,0.004418,Пятница,Будни
massdosage,4,12,День,False,105,0.005522,Пятница,Будни
massdosage,4,13,День,False,185,0.009729,Пятница,Будни
massdosage,4,14,День,False,225,0.011833,Пятница,Будни
massdosage,4,15,День,False,275,0.014462,Пятница,Будни
massdosage,4,16,День,False,236,0.012411,Пятница,Будни
massdosage,4,17,День,False,236,0.012411,Пятница,Будни
massdosage,4,18,Вечер,False,163,0.008572,Пятница,Будни
massdosage,4,19,Вечер,False,198,0.010413,Пятница,Будни
massdosage,4,20,Вечер,False,172,0.009045,Пятница,Будни
massdosage,4,21,Вечер,False,191,0.010045,Пятница,Будни
massdosage,4,22,Вечер,False,187,0.009834,Пятница,Будни
massdosage,4,23,Вечер,False,205,0.010781,Пятница,Будни
massdosage,5,0,Ночь,True,187,0.009834,Суббота,Выходные
massdosage,5,1,Ночь,True,123,0.006469,Суббота,Выходные
massdosage,5,2,Ночь,True,119,0.006258,Суббота,Выходные
massdosage,5,3,Ночь,True,89,0.004681,Суббота,Выходные
massdosage,5,4,Ночь,True,87,0.004575,Суббота,Выходные
massdosage,5,5,Ночь,True,34,0.001788,Суббота,Выходные
massdosage,5,6,Утро,True,48,0.002524,Суббота,Выходные
massdosage,5,7,Утро,True,54,0.00284,Суббота,Выходные
massdosage,5,8,Утро,True,85,0.00447,Суббота,Выходные
massdosage,5,9,Утро,True,115,0.006048,Суббота,Выходные
massdosage,5,10,Утро,True,191,0.010045,Суббота,Выходные
massdosage,5,11,Утро,True,226,0.011885,Суббота,Выходные
massdosage,5,12,День,True,146,0.007678,Суббота,Выходные
massdosage,5,13,День,True,133,0.006994,Суббота,Выходные
massdosage,5,14,День,True,200,0.010518,Суббота,Выходные
massdosage,5,15,День,True,207,0.010886,Суббота,Выходные
massdosage,5,16,День,True,212,0.011149,Суббота,Выходные
massdosage,5,17,День,True,270,0.014199,Суббота,Выходные
massdosage,5,18,Вечер,True,314,0.016513,Суббота,Выходные
massdosage,5,19,Вечер,True,261,0.013726,Суббота,Выходные
massdosage,5,20,Вечер,True,312,0.016408,Суббота,Выходные
massdosage,5,21,Вечер,True,275,0.014462,Суббота,Выходные
massdosage,5,22,Вечер,True,246,0.012937,Суббота,Выходные
massdosage,5,23,Вечер,True,154,0.008099,Суббота,Выходные
massdosage,6,0,Ночь,True,109,0.005732,Воскресенье,Выходные
massdosage,6,1,Ночь,True,115,0.006048,Воскресенье,Выходные
massdosage,6,2,Ночь,True,100,0.005259,Воскресенье,Выходные
massdosage,6,3,Ночь,True,158,0.008309,Воскресенье,Выходные
massdosage,6,4,Ночь,True,111,0.005837,Воскресенье,Выходные
massdosage,6,5,Ночь,True,111,0.005837,Воскресенье,Выходные
massdosage,6,6,Утро,True,90,0.004733,Воскресенье,Выходные
massdosage,6,7,Утро,True,59,0.003103,Воскресенье,Выходные
massdosage,6,8,Утро,True,146,0.007678,Воскресенье,Выходные
massdosage,6,9,Утро,True,220,0.01157,Воскресенье,Выходные
massdosage,6,10,Утро,True,253,0.013305,Воскресенье,Выходные
massdosage,6,11,Утро,True,393,0.020668,Воскресенье,Выходные
massdosage,6,12,День,True,396,0.020826,Воскресенье,Выходные
massdosage,6,13,День,True,366,0.019248,Воскресенье,Выходные
massdosage,6,14,День,True,359,0.01888,Воскресенье,Выходные
massdosage,6,15,День,True,483,0.025401,Воскресенье,Выходные
massdosage,6,16,День,True,528,0.027768,Воскресенье,Выходные
massdosage,6,17,День,True,545,0.028662,Воскресенье,Выходные
massdosage,6,18,Вечер,True,605,0.031817,Воскресенье,Выходные
massdosage,6,19,Вечер,True,512,0.026926,Воскресенье,Выходные
massdosage,6,20,Вечер,True,568,0.029871,Воскресенье,Выходные
massdosage,6,21,Вечер,True,652,0.034289,Воскресенье,Выходные
massdosage,6,22,Вечер,True,528,0.027768,Воскресенье,Выходные
massdosage,6,23,Вечер,True,417,0.02193,Воскресенье,Выходные
mremond,0,0,Ночь,False,0,0.0,Понедельник,Будни
mremond,0,1,Ночь,False,0,0.0,Понедельник,Будни
mremond,0,2,Ночь,False,0,0.0,Понедельник,Будни
mremond,0,3,Ночь,False,0,0.0,Понедельник,Будни
mremond,0,4,Ночь,False,0,0.0,Понедельник,Будни
mremond,0,5,Ночь,False,0,0.0,Понедельник,Будни
mremond,0,6,Утро,False,0,0.0,Понедельник,Будни
mremond,0,7,Утро,False,0,0.0,Понедельник,Будни
mremond,0,8,Утро,False,0,0.0,Понедельник,Будни
mremond,0,9,Утро,False,0,0.0,Понедельник,Будни
mremond,0,10,Утро,False,10,0.006887,Понедельник,Будни
mremond,0,11,Утро,False,20,0.013774,Понедельник,Будни
mremond,0,12,День,False,2,0.001377,Понедельник,Будни
mremond,0,13,День,False,1,0.000689,Понедельник,Будни
mremond,0,14,День,False,8,0.00551,Понедельник,Будни
mremond,0,15,День,False,0,0.0,Понедельник,Будни
mremond,0,16,День,False,1,0.000689,Понедельник,Будни
mremond,0,17,День,False,0,0.0,Понедельник,Будни
mremond,0,18,Вечер,False,0,0.0,Понедельник,Будни
mremond,0,19,Вечер,False,0,0.0,Понедельник,Будни
mremond,0,20,Вечер,False,0,0.0,Понедельник,Будни
mremond,0,21,Вечер,False,0,0.0,Понедельник,Будни
mremond,0,22,Вечер,False,0,0.0,Понедельник,Будни
mremond,0,23,Вечер,False,4,0.002755,Понедельник,Будни
mremond,1,0,Ночь,False,13,0.008953,Вторник,Будни
mremond,1,1,Ночь,False,0,0.0,Вторник,Будни
mremond,1,2,Ночь,False,0,0.0,Вторник,Будни
mremond,1,3,Ночь,False,0,0.0,Вторник,Будни
mremond,1,4,Ночь,False,0,0.0,Вторник,Будни
mremond,1,5,Ночь,False,0,0.0,Вторник,Будни
mremond,1,6,Утро,False,14,0.009642,Вторник,Будни
mremond,1,7,Утро,False,6,0.004132,Вторник,Будни
mremond,1,8,Утро,False,4,0.002755,Вторник,Будни
mremond,1,9,Утро,False,3,0.002066,Вторник,Будни
mremond,1,10,Утро,False,7,0.004821,Вторник,Будни
mremond,1,11,Утро,False,0,0.0,Вторник,Будни
mremond,1,12,День,False,0,0.0,Вторник,Будни
mremond,1,13,День,False,0,0.0,Вторник,Будни
mremond,1,14,День,False,0,0.0,Вторник,Будни
mremond,1,15,День,False,0,0.0,Вторник,Будни
mremond,1,16,День,False,0,0.0,Вторник,Будни
mremond,1,17,День,False,3,0.002066,Вторник,Будни
mremond,1,18,Вечер,False,24,0.016529,Вторник,Будни
mremond,1,19,Вечер,False,3,0.002066,Вторник,Будни
mremond,1,20,Вечер,False,0,0.0,Вторник,Будни
mremond,1,21,Вечер,False,0,0.0,Вторник,Будни
mremond,1,22,Вечер,False,0,0.0,Вторник,Будни
mremond,1,23,Вечер,False,5,0.003444,Вторник,Будни
mremond,2,0,Ночь,False,11,0.007576,Среда,Будни
mremond,2,1,Ночь,False,0,0.0,Среда,Будни
mremond,2,2,Ночь,False,11,0.007576,Среда,Будни
mremond,2,3,Ночь,False,0,0.0,Среда,Будни
mremond,2,4,Ночь,False,1,0.000689,Среда,Будни
mremond,2,5,Ночь,False,0,0.0,Среда,Будни
mremond,2,6,Утро,False,10,0.006887,Среда,Будни
mremond,2,7,Утро,False,0,0.0,Среда,Будни
mremond,2,8,Утро,False,0,0.0,Среда,Будни
mremond,2,9,Утро,False,0,0.0,Среда,Будни
mremond,2,10,Утро,False,0,0.0,Среда,Будни
mremond,2,11,Утро,False,0,0.0,Среда,Будни
mremond,2,12,День,False,0,0.0,Среда,Будни
mremond,2,13,День,False,3,0.002066,Среда,Будни
mremond,2,14,День,False,4,0.002755,Среда,Будни
mremond,2,15,День,False,16,0.011019,Среда,Будни
mremond,2,16,День,False,2,0.001377,Среда,Будни
mremond,2,17,День,False,6,0.004132,Среда,Будни
mremond,2,18,Вечер,False,4,0.002755,Среда,Будни
mremond,2,19,Вечер,False,3,0.002066,Среда,Будни
mremond,2,20,Вечер,False,4,0.002755,Среда,Будни
mremond,2,21,Вечер,False,0,0.0,Среда,Будни
mremond,2,22,Вечер,False,2,0.001377,Среда,Будни
mremond,2,23,Вечер,False,0,0.0,Среда,Будни
mremond,3,0,Ночь,False,0,0.0,Четверг,Будни
mremond,3,1,Ночь,False,0,0.0,Четверг,Будни
mremond,3,2,Ночь,False,0,0.0,Четверг,Будни
mremond,3,3,Ночь,False,0,0.0,Четверг,Будни
mremond,3,4,Ночь,False,0,0.0,Четверг,Будни
mremond,3,5,Ночь,False,0,0.0,Четверг,Будни
mremond,3,6,Утро,False,0,0.0,Четверг,Будни
mremond,3,7,Утро,False,0,0.0,Четверг,Будни
mremond,3,8,Утро,False,0,0.0,Четверг,Будни
mremond,3,9,Утро,False,0,0.0,Четверг,Будни
mremond,3,10,Утро,False,15,0.010331,Четверг,Будни
mremond,3,11,Утро,False,5,0.003444,Четверг,Будни
mremond,3,12,День,False,0,0.0,Четверг,Будни
mremond,3,13,День,False,10,0.006887,Четверг,Будни
mremond,3,14,День,False,15,0.010331,Четверг,Будни
mremond,3,15,День,False,5,0.003444,Четверг,Будни
mremond,3,16,День,False,24,0.016529,Четверг,Будни
mremond,3,17,День,False,9,0.006198,Четверг,Будни
mremond,3,18,Вечер,False,4,0.002755,Четверг,Будни
mremond,3,19,Вечер,False,0,0.0,Четверг,Будни
mremond,3,20,Вечер,False,0,0.0,Четверг,Будни
mremond,3,21,Вечер,False,2,0.001377,Четверг,Будни
mremond,3,22,Вечер,False,7,0.004821,Четверг,Будни
mremond,3,23,Вечер,False,2,0.001377,Четверг,Будни
mremond,4,0,Ночь,False,0,0.0,Пятница,Будни
mremond,4,1,Ночь,False,0,0.0,Пятница,Будни
mremond,4,2,Ночь,False,0,0.0,Пятница,Будни
mremond,4,3,Ночь,False,0,0.0,Пятница,Будни
mremond,4,4,Ночь,False,0,0.0,Пятница,Будни
mremond,4,5,Ночь,False,0,0.0,Пятница,Будни
mremond,4,6,Утро,False,15,0.010331,Пятница,Будни
mremond,4,7,Утро,False,20,0.013774,Пятница,Будни
mremond,4,8,Утро,False,3,0.002066,Пятница,Будни
mremond,4,9,Утро,False,11,0.007576,Пятница,Будни
mremond,4,10,Утро,False,30,0.020661,Пятница,Будни
mremond,4,11,Утро,False,26,0.017906,Пятница,Будни
mremond,4,12,День,False,1,0.000689,Пятница,Будни
mremond,4,13,День,False,9,0.006198,Пятница,Будни
mremond,4,14,День,False,23,0.01584,Пятница,Будни
mremond,4,15,День,False,1,0.000689,Пятница,Будни
mremond,4,16,День,False,13,0.008953,Пятница,Будни
mremond,4,17,День,False,28,0.019284,Пятница,Будни
mremond,4,18,Вечер,False,11,0.007576,Пятница,Будни
mremond,4,19,Вечер,False,0,0.0,Пятница,Будни
mremond,4,20,Вечер,False,17,0.011708,Пятница,Будни
mremond,4,21,Вечер,False,18,0.012397,Пятница,Будни
mremond,4,22,Вечер,False,9,0.006198,Пятница,Будни
mremond,4,23,Вечер,False,15,0.010331,Пятница,Будни
mremond,5,0,Ночь,True,10,0.006887,Суббота,Выходные
mremond,5,1,Ночь,True,18,0.012397,Суббота,Выходные
mremond,5,2,Ночь,True,25,0.017218,Суббота,Выходные
mremond,5,3,Ночь,True,10,0.006887,Суббота,Выходные
mremond,5,4,Ночь,True,13,0.008953,Суббота,Выходные
mremond,5,5,Ночь,True,7,0.004821,Суббота,Выходные
mremond,5,6,Утро,True,0,0.0,Суббота,Выходные
mremond,5,7,Утро,True,1,0.000689,Суббота,Выходные
mremond,5,8,Утро,True,0,0.0,Суббота,Выходные
mremond,5,9,Утро,True,7,0.004821,Суббота,Выходные
mremond,5,10,Утро,True,11,0.007576,Суббота,Выходные
mremond,5,11,Утро,True,19,0.013085,Суббота,Выходные
mremond,5,12,День,True,10,0.006887,Суббота,Выходные
mremond,5,13,День,True,24,0.016529,Суббота,Выходные
mremond,5,14,День,True,3,0.002066,Суббота,Выходные
mremond,5,15,День,True,27,0.018595,Суббота,Выходные
mremond,5,16,День,True,24,0.016529,Суббота,Выходные
mremond,5,17,День,True,19,0.013085,Суббота,Выходные
mremond,5,18,Вечер,True,20,0.013774,Суббота,Выходные
mremond,5,19,Вечер,True,32,0.022039,Суббота,Выходные
mremond,5,20,Вечер,True,34,0.023416,Суббота,Выходные
mremond,5,21,Вечер,True,20,0.013774,Суббота,Выходные
mremond,5,22,Вечер,True,20,0.013774,Суббота,Выходные
mremond,5,23,Вечер,True,12,0.008264,Суббота,Выходные
mremond,6,0,Ночь,True,0,0.0,Воскресенье,Выходные
mremond,6,1,Ночь,True,10,0.006887,Воскресенье,Выходные
mremond,6,2,Ночь,True,14,0.009642,Воскресенье,Выходные
mremond,6,3,Ночь,True,15,0.010331,Воскресенье,Выходные
mremond,6,4,Ночь,True,7,0.004821,Воскресенье,Выходные
mremond,6,5,Ночь,True,0,0.0,Воскресенье,Выходные
mremond,6,6,Утро,True,0,0.0,Воскресенье,Выходные
mremond,6,7,Утро,True,0,0.0,Воскресенье,Выходные
mremond,6,8,Утро,True,19,0.013085,Воскресенье,Выходные
mremond,6,9,Утро,True,30,0.020661,Воскресенье,Выходные
mremond,6,10,Утро,True,18,0.012397,Воскресенье,Выходные
mremond,6,11,Утро,True,33,0.022727,Воскресенье,Выходные
mremond,6,12,День,True,67,0.046143,Воскресенье,Выходные
mremond,6,13,День,True,25,0.017218,Воскресенье,Выходные
mremond,6,14,День,True,30,0.020661,Воскресенье,Выходные
mremond,6,15,День,True,44,0.030303,Воскресенье,Выходные
mremond,6,16,День,True,61,0.042011,Воскресенье,Выходные
mremond,6,17,День,True,14,0.009642,Воскресенье,Выходные
mremond,6,18,Вечер,True,30,0.020661,Воскресенье,Выходные
mremond,6,19,Вечер,True,18,0.012397,Воскресенье,Выходные
mremond,6,20,Вечер,True,13,0.008953,Воскресенье,Выходные
mremond,6,21,Вечер,True,31,0.02135,Воскресенье,Выходные
mremond,6,22,Вечер,True,19,0.013085,Воскресенье,Выходные
mremond,6,23,Вечер,True,35,0.024105,Воскресенье,Выходные
